"Data Source","World Development Indicators",

"Last Updated Date","2016-10-04",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Ireland","IRL","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","8383.14887813594","8553.90860836403","8861.61730627336","9346.61695192126","9344.02330281521","9267.30264945302","9386.83470991809","9887.46749979115","10636.3571006702","10960.9547808975","10882.0111586144","10938.0216838031","10070.3805676692","10084.4208816213","10223.5151339463","10675.7956047657","10885.7220800138","11246.4740554454","11801.2805817702","12620.4629702879","12788.0591652694","12944.233564338","13227.3460952057","13543.8513253837","14079.2982973665","14490.0902867513","15448.7857669757","16282.8121388309","17372.0875611685","18798.0008264455","20507.9518828871","21119.0787364182","21538.5754064443","21800.4517376008","22196.5999611311","23271.2002034606","24179.2053344917","25060.7059727044","24568.9750016117","22929.3849070579","22861.4810430989","22653.5306835436","22371.776685685","22337.0409671399","22703.9106765449","23372.8089682429","",
"Iran, Islamic Rep.","IRN","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","778.400829235399","804.298637993263","793.384357661496","745.189738122126","733.654830242001","753.743121081812","810.78729100768","814.923909115424","820.024983580326","927.503922322609","933.492008003902","1131.04064571844","892.35910359456","1072.95899766606","1071.70572355955","1280.28378275235","582.233562866885","1027.11592215411","856.276542582847","1508.06269972268","1227.31440609074","1340.6894971798","1662.15019795614","1705.70880044539","1670.19088270979","1839.31010943485","1578.08018177305","1391.48889273372","1444.2492428926","1471.83088812582","1650.64550672704","1798.02739251356","1867.83215577757","1773.48483234793","1591.3572802395","1557.80681877925","1579.91785589267","1674.4284177319","1692.00274160915","1706.82474490954","1811.68788382824","1882.74640851324","2021.1134682484","2072.07066585342","2150.6444652459","2352.79818337639","2485.716598953","2827.30897001636","2764.36344987444","2750.2649318926","2838.78560355631","3033.06462548483","2972.34682871655","2662.59744222016","2710.52028894206","","",
"Iraq","IRQ","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17007.1247471395","17316.7641898049","16547.1433325895","15619.6866119623","15929.8983688012","16186.2437785026","17015.436834179","17939.4324043391","19624.4011931005","20888.3909324744","21473.101582863","20546.684184351","20194.9802916753","21403.4895880979","22786.2247970616","24827.633823604","24851.239533016","25861.4645175191","23598.4426499362","21355.1791922654","21322.4713273897","21785.5033695963","22091.3983013151","22107.0851608523","22529.8557442676","","",
"Israel","ISR","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13005.0251401707","13467.6146304635","13676.9937533008","14146.2911874721","14359.3998176965","15160.8124171179","15396.6570304212","15327.1514250019","15077.2075258799","15597.2082165059","15852.0239620922","16353.9670717638","17396.0794041691","17331.7065727886","17098.4258395179","17592.4689090272","17852.4650959459","17913.4990058866","18302.694251754","18609.598684764","19112.8795549631","",
"Italy","ITA","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","10258.4624266959","10596.43230031","10885.1880600741","11438.0667392183","11721.0035235381","11687.2698409684","12150.3981753156","12459.6133747417","12740.9431587257","13562.9114293862","14345.951415546","14559.1703430629","14690.5859495778","14658.9225474654","15088.1754121981","15516.2692680942","16145.9900429515","16732.1490280643","17407.792166246","18085.2227223449","18439.5637130381","18920.3776128385","19233.7359934725","18637.6253137369","18919.1613781159","19207.7620483413","19404.6647465333","20031.2855787254","20683.3362432799","21205.6078355939","21689.1632886263","21810.7178734206","21786.2420682417","21868.850425984","21941.7806643062","22116.3179716194","22369.4955699928","22515.2418515586","22124.6954137723","21680.7595318727","21873.3982052983","21833.2117716462","20914.5349668455","20164.8028663963","20106.7667744165","20279.078130058","",
"Jamaica","JAM","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4482.76532199559","4605.19903401081","4081.44621501372","4016.17951491969","4154.97695676812","4103.59494542588","4064.84015634","4025.20754122774","","",
"Jordan","JOR","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","1758.83643161039","2035.1762210878","2372.04717970763","2837.99467788347","2957.53030828243","2924.35841124659","3134.1072748308","3087.36044110185","3252.44310295493","3309.71285654324","3000.4680276958","3073.05920664071","2839.11495079659","2611.64893275018","2265.62338278766","1861.958396912","2253.27395970424","2107.56182339589","2047.67672237288","1967.50337946461","2069.02998545046","2138.85440972701","2252.22023009603","2274.73485210645","2557.58565168616","2643.48974094913","2569.72077047198","2540.23206582637","2738.76676025803","3041.53985089103","3094.86477123029","3259.1293313955","3384.12733952325","3334.17695531725","3094.71977019029","2963.87315096584","3004.6315383357","3102.1449510516","2947.72503583401","3117.23590162798","",
"Japan","JPN","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","10690.0751295806","11131.6730991751","11961.0417734228","12905.6495824223","12650.6582865852","12997.1355485144","13276.2594593866","13680.3861123516","14269.015936161","15067.5244341785","15109.4489051975","15261.8832819244","15852.6901542654","16263.8518213157","16629.8281622505","17209.0516352213","17740.3047276255","18423.4363646976","19289.2571305624","20138.6311826246","21112.3586734968","21507.1533738511","21905.6395950721","22071.5539180645","22497.4682696502","22786.2668200782","23250.0710660486","23399.3619014742","23159.6598824269","23390.8894161846","23446.5760118216","23763.6039514744","23991.5561736997","24059.0438939756","24328.2240072059","24698.435743037","24955.0656365066","25156.6808375508","24911.6893945784","24747.9404023333","25428.5551737463","25545.2703053197","26178.8540089203","26661.5256520048","26465.0613565562","26182.2581421283","",
"Kazakhstan","KAZ","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3229.62199027145","3063.4311789194","3031.02306907603","2764.55333728866","2144.40904859356","1710.3137235113","1655.46858494612","1741.59080569811","1764.3337715003","1890.12205230137","1924.83938399409","2097.58216076658","2151.26514933704","2396.17733707611","2708.06460408798","2970.811105102","3308.74003370346","3624.89474782824","3829.14476268038","3754.66872358938","4116.30469221605","4496.98947630387","4923.81858494178","5448.95573149718","5274.38018088781","","",
"Kenya","KEN","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","505.23880519495","495.87442986413","518.898187938064","503.242672094267","520.959766395299","544.243814474087","568.301585406575","578.994599730556","506.194902871184","503.934830789266","440.349694496934","616.080047165877","672.471968876141","605.907254076444","671.462733585795","634.449012638664","579.810214796497","606.104903582158","667.917961025187","668.98261660492","660.086753944898","611.580657300879","607.23681514776","565.507398788904","587.765862493409","527.672245300964","605.430435289763","634.707643400177","664.745007738197","680.307220839697","655.824246268385","649.748390297144","622.675250605661","594.189640791744","587.206261737172","650.712291009775","649.980243994522","657.825191540277","671.129550919883","681.655051275263","662.33178386012","672.5394051832","661.019268652786","658.280723463336","656.85735478185","681.298206031871","729.577715375319","748.323395944381","717.804126189852","731.138733961966","765.268175880059","791.879559486645","814.901941525752","860.512574488448","876.462156214625","898.795325242334","",
"Kyrgyz Republic","KGZ","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","993.294027588818","808.626700289805","708.442697779852","643.478972249887","473.722160785972","437.235728611775","456.670173664754","409.879824623875","475.576575886746","470.01076976477","441.154440595371","446.775360473884","463.572078434589","569.03519034834","604.521930341912","647.482652496439","763.597739777992","776.996991753036","866.936428078076","733.392969612268","744.472710744734","804.18036793556","879.139767781073","930.634084349049","927.604241853535","","",
"Cambodia","KHM","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","296.750143896757","301.038109015229","315.12433265707","334.712294954959","319.497047456029","343.417606631376","355.656206787809","365.114770675451","365.87017670521","390.180018509375","413.939927254107","456.870778756076","504.618305134466","531.563745429147","543.785001550855","604.065619787372","594.045122514178","636.265426202299","691.489573563589","711.899310310841","740.617547765963","761.270918756407","807.458024781455","",
"Kiribati","KIR","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9300.74976795255","","","","","","",
"Korea, Rep.","KOR","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","1176.54146084914","1173.72325473508","1197.65801584971","1196.03164970097","1307.22253456078","1338.50300566753","1373.61339641293","1403.61345493149","1474.21184764327","1720.55369952834","1850.06001189326","1974.89032268804","2035.27499922001","2170.32616507428","2270.41985901947","2348.61620754688","2495.92542128915","2583.37907904421","2743.9439026811","2913.14223151678","2863.02383691099","2961.39960804153","3116.14260956864","3347.80866522723","3563.44586935913","3775.17579522047","4058.39272125891","4330.07564678776","4649.97032009076","5067.27994589888","5477.30277173825","5895.62523501896","6186.71739681104","6493.11900899705","6969.35891252841","7582.02198516882","8016.13175309918","8203.12931650617","7050.49555865394","7805.6841052865","8393.07710218979","8804.39889516863","9532.98663121852","9436.27725850167","9424.74900258598","9821.07059909656","10221.8741665547","10693.0904525622","10762.1534614546","10728.5404823582","11146.6566297318","11384.9362171235","11551.6722398277","11718.6451968883","11875.0793088615","12084.6752316676","",
